id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1109239096294195200,Tô indo pra rua sextar com os meus 🍻,0,1,False,,Fri Mar 22 23:43:03 +0000 2019
1134918883255685121,"@TheEyesture Socorro, eu volto da escola sozinha por uma rua mt deserta e perigosa, agora tô morrendo de medo",0,1,False,,Sat Jun 01 20:25:22 +0000 2019
1129922056211111942,Bateu mo sdds quando eu duda e nível era pequena brincando de boneca na rua mané kkkkkkkk só sdds 💔,0,4,False,,Sun May 19 01:29:45 +0000 2019
1090914930495238144,"@pedrog2jr 13477 dias de vitórias consecutivas, afinal, Aki estamos p/ relatar isto. Hj vou atualizar contatos e preciso falar com pelo menos 112; me despedir da minha tia no barco, levar irmão e sobrinho junto; ir numa rua perigosa resgatar algo que me pertence; trabalhar; amar; ser bom.",0,0,False,,Thu Jan 31 10:09:22 +0000 2019
1104918114234523648,"fãs q estão na fila do show do BTS
por favor:

-se hidrate, está mto calor 
-por favor, tomem cuidado, a rua a noite é perigosa
-estou torcendo pra q vcs consigam o ingresso
-se n conseguir, fique calma, terá outra oportunidade
-se divirtam acima d tudo

boa noite e boa sorte♡",8,19,False,,Mon Mar 11 01:33:01 +0000 2019
1086207216523399168,"@Estadao A rua está muito perigosa.
3 em cada 4 morreram fora de casa",0,0,False,,Fri Jan 18 10:22:35 +0000 2019
1108463200012591104,"@prefeiturabh Esta foi uma das solicitações, mas se está for cumprida esta ótimo, pois minha rua está escura e perigosa a noite",0,0,False,,Wed Mar 20 20:19:55 +0000 2019
1131925821881507840,Hj eu vou ficar de água pq amanhã acordo cedo pra ir na rua c a evelyn,1,1,False,,Fri May 24 14:12:00 +0000 2019
1108900415377195014,"e a moça do rappi que não quis subir ate minha rua pq ela achou perigosa
sim, aqui todos andamos armados",0,0,False,,Fri Mar 22 01:17:16 +0000 2019
1091697555895996417,"aí blz eu dei meia volta assim mesmo pq afinal não tava tão longe de onde o povo tava
mas msm assim o fato de terem dito que a rua era perigosa me deixou com medo",0,0,False,,Sat Feb 02 13:59:14 +0000 2019
1088619957137620992,@PMESP Podiam fazer tb operaçao bairros mais seguros e fazer uma ronda no Tatuapé. Bares na Rua Emilia Marengo funcionando alem do horario permitido pelo psiu e racha de carros e motos na ruas do entorno. Baderna e falta de segurança para os moradores da regiao @prefsp @Viva_Tatuape,2,4,False,,Fri Jan 25 02:09:58 +0000 2019
1131329767075135488,@wisconnsin nao so respondo como penso em vc todos os dias mando energias boas que vc esteja se cuidando por essas rua perigosa de poa etc,0,0,False,,Wed May 22 22:43:30 +0000 2019
1135040454871982081,Amigos que não &gt;avisam&lt; quando chegam em casa mesmo que a gente tenha falado andando por uma rua perigosa 😠😠😠😠,0,1,False,,Sun Jun 02 04:28:27 +0000 2019
1105504901365407746,"Mano, vila matilde eh muito perigosa. fui em uma cliente hoje de manhã um maluco começou a me seguir de carro e tinha o total de zero almas na rua ódio",0,1,False,,Tue Mar 12 16:24:42 +0000 2019
